"","LEVEL_3_CO","LEVEL_NAME","LEVEL_3_ID","Lat","Long","presence","species"
"1","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Alces_alces"
"2","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Bison_bison"
"3","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Callospermophilus_lateralis"
"4","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Canis_latrans"
"5","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Canis_lupus"
"6","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Castor_canadensis"
"7","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Cervus_canadensis"
"8","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Cynomys_ludovicianus"
"9","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Dipodomys_ordii"
"10","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Eptesicus_fuscus"
"11","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Erethizon_dorsatum"
"12","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Euderma_maculatum"
"13","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Glaucomys_sabrinus"
"14","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Gulo_gulo"
"15","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Homo_sapiens"
"16","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Ictidomys_tridecemlineatus"
"17","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lasionycteris_noctivagans"
"18","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lasiurus_blossevillii"
"19","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lasiurus_cinereus"
"20","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lemmus_trimucronatus"
"21","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lepus_americanus"
"22","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lepus_townsendii"
"23","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lontra_canadensis"
"24","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lynx_canadensis"
"25","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Lynx_rufus"
"26","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Marmota_caligata"
"27","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Marmota_flaviventris"
"28","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Marmota_monax"
"29","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Martes_americana"
"30","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Martes_pennanti"
"31","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Mephitis_mephitis"
"32","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Microtus_longicaudus"
"33","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Microtus_ochrogaster"
"34","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Microtus_oeconomus"
"35","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Microtus_pennsylvanicus"
"36","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Microtus_richardsoni"
"37","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Microtus_xanthognathus"
"38","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Mustela_erminea"
"39","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Mustela_frenata"
"40","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Mustela_nivalis"
"41","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myodes_gapperi"
"42","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_californicus"
"43","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_ciliolabrum"
"44","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_evotis"
"45","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_lucifugus"
"46","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_melanorhinus"
"47","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_septentrionalis"
"48","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_volans"
"49","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Myotis_yumanensis"
"50","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Neotamias_amoenus"
"51","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Neotamias_minimus"
"52","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Neotamias_ruficaudus"
"53","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Neotoma_cinerea"
"54","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Neovison_vison"
"55","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Ochotona_princeps"
"56","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Odocoileus_hemionus"
"57","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Odocoileus_virginianus"
"58","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Ondatra_zibethicus"
"59","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Onychomys_leucogaster"
"60","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Oreamnos_americanus"
"61","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Ovis_canadensis"
"62","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Perognathus_fasciatus"
"63","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Peromyscus_leucopus"
"64","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Peromyscus_maniculatus"
"65","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Phenacomys_intermedius"
"66","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Phenacomys_ungava"
"67","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Poliocitellus_franklinii"
"68","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Procyon_lotor"
"69","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Puma_concolor"
"70","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Rangifer_tarandus"
"71","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Reithrodontomys_megalotis"
"72","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sorex_arcticus"
"73","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sorex_cinereus"
"74","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sorex_hoyi"
"75","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sorex_monticolus"
"76","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sorex_palustris"
"77","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sorex_preblei"
"78","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sorex_vagrans"
"79","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Sylvilagus_nuttallii"
"80","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Synaptomys_borealis"
"81","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Tamiasciurus_hudsonicus"
"82","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Taxidea_taxus"
"83","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Thomomys_talpoides"
"84","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Urocitellus_columbianus"
"85","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Urocitellus_richardsonii"
"86","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Ursus_americanus"
"87","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Ursus_arctos"
"88","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Vulpes_lagopus"
"89","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Vulpes_velox"
"90","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Zapus_hudsonius"
"91","ABT","Alberta",1,55.1684723808,-114.510958569,1,"Zapus_princeps"
"92","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Allactaga_elater"
"93","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Allactaga_williamsi"
"94","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Alticola_argentatus"
"95","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Apodemus_pallipes"
"96","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Apodemus_uralensis"
"97","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Asellia_tridens"
"98","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Bandicota_bengalensis"
"99","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Barbastella_leucomelas"
"100","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Blanfordimys_afghanus"
"101","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Blanfordimys_bucharensis"
"102","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Calomyscus_baluchi"
"103","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Canis_aureus"
"104","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Canis_lupus"
"105","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Capra_aegagrus"
"106","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Capra_falconeri"
"107","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Capra_sibirica"
"108","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Caracal_caracal"
"109","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Cervus_canadensis"
"110","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Cricetulus_migratorius"
"111","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Crocidura_suaveolens"
"112","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Crocidura_zarudnyi"
"113","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Dipus_sagitta"
"114","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Dryomys_nitedula"
"115","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ellobius_tancrei"
"116","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Eoglaucomys_fimbriatus"
"117","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Eptesicus_bottae"
"118","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Eptesicus_gobiensis"
"119","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Eptesicus_nasutus"
"120","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Eptesicus_serotinus"
"121","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Equus_hemionus"
"122","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Equus_kiang"
"123","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Eupetaurus_cinereus"
"124","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Felis_chaus"
"125","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Felis_margarita"
"126","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Felis_silvestris"
"127","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Funambulus_pennantii"
"128","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Gazella_bennettii"
"129","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Gazella_subgutturosa"
"130","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Golunda_ellioti"
"131","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Hemiechinus_auritus"
"132","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Hemiechinus_collaris"
"133","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Herpestes_auropunctatus"
"134","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Herpestes_edwardsii"
"135","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Hipposideros_fulvus"
"136","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Homo_sapiens"
"137","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Hyaena_hyaena"
"138","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Hypsugo_savii"
"139","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Hystrix_indica"
"140","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Jaculus_blanfordi"
"141","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Kerivoula_hardwickii"
"142","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Lepus_capensis"
"143","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Lepus_nigricollis"
"144","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Lepus_oiostolus"
"145","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Lepus_tolai"
"146","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Lutra_lutra"
"147","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Lynx_lynx"
"148","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Macaca_mulatta"
"149","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Manis_crassicaudata"
"150","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Marmota_caudata"
"151","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Marmota_himalayana"
"152","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Martes_flavigula"
"153","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Martes_foina"
"154","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Megaderma_lyra"
"155","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Meles_leucurus"
"156","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Meles_meles"
"157","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Mellivora_capensis"
"158","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Meriones_persicus"
"159","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Murina_huttoni"
"160","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Mus_musculus"
"161","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Mustela_altaica"
"162","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Mustela_erminea"
"163","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Mustela_eversmanii"
"164","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Mustela_nivalis"
"165","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Mustela_sibirica"
"166","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myomimus_personatus"
"167","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myotis_blythii"
"168","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myotis_bucharensis"
"169","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myotis_emarginatus"
"170","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myotis_formosus"
"171","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myotis_longipes"
"172","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myotis_muricola"
"173","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Myotis_nipalensis"
"174","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Naemorhedus_goral"
"175","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Nesokia_indica"
"176","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Nyctalus_leisleri"
"177","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Nyctalus_noctula"
"178","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ochotona_macrotis"
"179","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ochotona_roylei"
"180","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ochotona_rufescens"
"181","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ochotona_rutila"
"182","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Otocolobus_manul"
"183","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Otonycteris_hemprichii"
"184","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ovis_ammon"
"185","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ovis_orientalis"
"186","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Paguma_larvata"
"187","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Panthera_pardus"
"188","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Panthera_uncia"
"189","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Paradoxurus_hermaphroditus"
"190","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Paraechinus_hypomelas"
"191","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Petaurista_petaurista"
"192","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Pipistrellus_coromandra"
"193","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Pipistrellus_javanicus"
"194","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Pipistrellus_kuhlii"
"195","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Pipistrellus_pipistrellus"
"196","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Pipistrellus_tenuis"
"197","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Platanista_gangetica"
"198","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Prionailurus_bengalensis"
"199","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Pteropus_giganteus"
"200","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rattus_tanezumi"
"201","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinolophus_blasii"
"202","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinolophus_bocharicus"
"203","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinolophus_ferrumequinum"
"204","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinolophus_hipposideros"
"205","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinolophus_lepidus"
"206","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinopoma_hardwickii"
"207","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinopoma_microphyllum"
"208","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhinopoma_muscatellum"
"209","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rhombomys_opimus"
"210","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Rousettus_leschenaultii"
"211","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Scotophilus_heathii"
"212","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Spermophilopsis_leptodactylus"
"213","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Spermophilus_fulvus"
"214","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Suncus_etruscus"
"215","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Suncus_murinus"
"216","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Sus_scrofa"
"217","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Tadarida_aegyptiaca"
"218","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Tadarida_teniotis"
"219","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Tatera_indica"
"220","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ursus_arctos"
"221","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Ursus_thibetanus"
"222","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Vespertilio_murinus"
"223","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Vormela_peregusna"
"224","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Vulpes_bengalensis"
"225","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Vulpes_cana"
"226","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Vulpes_corsac"
"227","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Vulpes_rueppellii"
"228","AFG","Afghanistan",2,33.8389011574,66.0265297703,1,"Vulpes_vulpes"
"229","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Abrocoma_budini"
"230","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_azarae"
"231","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_cursor"
"232","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_dolores"
"233","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_iniscatus"
"234","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_molinae"
"235","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_montensis"
"236","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_paranaensis"
"237","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_philipmyersi"
"238","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_serrensis"
"239","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_simulator"
"240","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_spegazzinii"
"241","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Akodon_toba"
"242","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Alouatta_caraya"
"243","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Alouatta_guariba"
"244","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Andalgalomys_olrogi"
"245","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Anoura_caudifer"
"246","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Aotus_azarae"
"247","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Arctocephalus_australis"
"248","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Artibeus_fimbriatus"
"249","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Artibeus_lituratus"
"250","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Artibeus_obscurus"
"251","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Artibeus_planirostris"
"252","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Balaenoptera_acutorostrata"
"253","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Balaenoptera_bonaerensis"
"254","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Balaenoptera_borealis"
"255","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Balaenoptera_edeni"
"256","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Balaenoptera_musculus"
"257","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Balaenoptera_physalus"
"258","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Berardius_arnuxii"
"259","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Bibimys_chacoensis"
"260","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Bibimys_labiosus"
"261","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Blarinomys_breviceps"
"262","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Blastocerus_dichotomus"
"263","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Cabassous_chacoensis"
"264","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Cabassous_tatouay"
"265","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Callicebus_pallescens"
"266","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Calomys_callosus"
"267","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Calomys_laucha"
"268","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Calomys_musculinus"
"269","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Calomys_tener"
"270","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Calomys_venustus"
"271","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Caluromys_lanatus"
"272","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Calyptophractus_retusus"
"273","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Caperea_marginata"
"274","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Carollia_perspicillata"
"275","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Catagonus_wagneri"
"276","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Cavia_aperea"
"277","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Cerdocyon_thous"
"278","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Chaetophractus_vellerosus"
"279","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Chiroderma_doriae"
"280","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Chironectes_minimus"
"281","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Chlamyphorus_truncatus"
"282","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Chrotopterus_auritus"
"283","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Chrysocyon_brachyurus"
"284","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Clyomys_laticeps"
"285","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Coendou_prehensilis"
"286","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Coendou_spinosus"
"287","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Conepatus_chinga"
"288","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Conepatus_humboldtii"
"289","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Cryptonanus_chacoensis"
"290","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_argentinus"
"291","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_australis"
"292","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_azarae"
"293","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_bergi"
"294","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_bonettoi"
"295","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_coludo"
"296","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_conoveri"
"297","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_dorbignyi"
"298","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_lami"
"299","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_mendocinus"
"300","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_pearsoni"
"301","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_perrensi"
"302","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_pilarensis"
"303","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_porteousi"
"304","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_pundti"
"305","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_rionegrensis"
"306","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_roigi"
"307","AGE","Argentina Northeast",3,-32.6022728211,-61.2582321294,1,"Ctenomys_talarum"
